match_id,patch,player,rank,champion,role,win,duration_min,first_tower,first_dragon,first_baron,first_riftherald,dragon_kills,baron_kills,tower_kills,inhibitor_kills,dragon_adv,baron_adv,tower_adv,kills,deaths,assists,kda,damage,gold,cs,vision_score
TR1_1691708703,16.04,Xirtheasy,Platinum,Xayah,BOTTOM,1,34.88333333333333,1,0,1,0,3,2,11,4,1,2,9,9,5,16,5.0,35547,16562,240,29
TR1_1691700050,16.04,Xirtheasy,Platinum,Ezreal,BOTTOM,1,28.916666666666668,1,1,1,0,2,1,10,2,1,1,6,16,2,2,9.0,39157,16035,194,21
TR1_1691615126,16.04,Xirtheasy,Platinum,Neeko,UTILITY,1,29.016666666666666,1,1,1,1,4,1,12,3,4,1,11,6,5,19,5.0,24874,11456,35,74
TR1_1691580966,16.04,Xirtheasy,Platinum,Aatrox,TOP,1,24.233333333333334,1,1,1,0,2,1,6,1,2,1,4,3,4,7,2.5,15715,7934,136,13
TR1_1691565622,16.04,Xirtheasy,Platinum,Samira,BOTTOM,0,28.5,1,0,0,1,0,0,7,0,-3,-1,-4,2,6,2,0.6666666666666666,11696,9837,204,21
TR1_1691549008,16.04,Xirtheasy,Platinum,Varus,BOTTOM,1,38.166666666666664,1,0,0,0,2,1,8,2,-1,0,3,14,10,19,3.3,51650,17683,179,36
TR1_1691531190,16.04,Xirtheasy,Platinum,Ezreal,BOTTOM,1,28.583333333333332,1,1,0,1,4,0,9,1,4,-1,4,13,3,11,8.0,35279,15809,172,19
TR1_1691413043,16.04,Xirtheasy,Platinum,Ezreal,BOTTOM,0,25.5,0,1,0,0,1,0,2,0,-2,-1,-8,4,3,4,2.6666666666666665,17844,10179,173,11
TR1_1691405213,16.04,Xirtheasy,Platinum,Ambessa,TOP,0,29.066666666666666,0,1,0,0,1,0,3,0,-1,-1,-6,3,10,6,0.9,20205,8977,152,20
TR1_1691402524,16.04,Xirtheasy,Platinum,Nami,UTILITY,1,1.1833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,159,510,0,0
TR1_1691302034,16.04,Xirtheasy,Platinum,KSante,TOP,1,48.85,1,0,0,1,4,0,11,3,3,-1,4,13,6,16,4.833333333333333,49885,19039,226,39
TR1_1691287148,16.04,Xirtheasy,Platinum,Malphite,TOP,1,27.666666666666668,0,0,1,0,2,1,8,2,1,1,5,7,0,11,18.0,24138,11157,155,7
TR1_1691268519,16.04,Xirtheasy,Platinum,TahmKench,TOP,1,34.75,0,0,0,1,2,1,11,2,0,0,7,9,10,10,1.9,29592,12852,131,22
TR1_1691197345,16.04,Xirtheasy,Platinum,Volibear,TOP,1,24.333333333333332,1,1,1,1,3,1,11,2,3,1,10,12,4,4,4.0,25482,11638,172,20
TR1_1691163883,16.04,Xirtheasy,Platinum,Leona,UTILITY,1,35.38333333333333,0,1,1,1,4,1,9,1,2,1,6,4,0,20,24.0,14838,11206,40,110
TR1_1691149918,16.04,Xirtheasy,Platinum,Caitlyn,BOTTOM,0,27.366666666666667,1,1,0,1,3,0,5,0,2,0,-3,11,7,3,2.0,21016,12869,142,9
TR1_1691138787,16.04,Xirtheasy,Platinum,Xayah,BOTTOM,1,33.483333333333334,0,1,1,1,3,1,11,4,1,1,6,13,6,4,2.8333333333333335,31289,18694,265,16
TR1_1691124154,16.04,Xirtheasy,Platinum,Ezreal,BOTTOM,1,30.433333333333334,0,0,1,0,3,1,9,2,2,1,4,12,4,11,5.75,38742,18579,186,15
TR1_1690936461,16.04,Xirtheasy,Platinum,Smolder,BOTTOM,0,25.416666666666668,0,0,0,0,0,0,2,0,-3,0,-9,4,8,8,1.5,12091,9994,157,7
TR1_1690925954,16.04,Xirtheasy,Platinum,Smolder,BOTTOM,1,20.583333333333332,1,0,0,1,0,0,7,1,-2,0,5,4,2,19,11.5,18469,9536,135,12
TR1_1690906971,16.04,Xirtheasy,Platinum,Zaahen,TOP,0,34.6,0,0,0,0,1,0,3,0,-3,-1,-9,5,9,9,1.5555555555555556,18502,12434,191,17
TR1_1690896346,16.04,Xirtheasy,Platinum,Jhin,BOTTOM,0,15.566666666666666,0,0,0,0,0,0,0,0,0,0,-2,2,2,3,2.5,5927,5844,98,3
TR1_1690883708,16.04,Xirtheasy,Platinum,MissFortune,BOTTOM,0,18.433333333333334,0,0,0,0,0,0,0,0,-3,0,-3,2,8,3,0.625,10323,6895,105,2
TR1_1690813911,16.04,Xirtheasy,Platinum,DrMundo,TOP,0,19.55,0,1,0,0,1,0,1,0,0,0,-1,1,2,2,1.5,9027,6499,152,12
TR1_1690797397,16.04,Xirtheasy,Platinum,Mordekaiser,TOP,1,33.03333333333333,1,1,1,0,5,2,11,3,5,2,7,8,7,9,2.4285714285714284,24052,14408,180,29
TR1_1690765687,16.04,Xirtheasy,Platinum,Renata,UTILITY,1,28.533333333333335,1,0,1,1,1,1,10,1,-2,1,7,1,10,31,3.2,15022,9703,26,64
TR1_1690750687,16.04,Xirtheasy,Platinum,Kennen,TOP,1,34.983333333333334,0,0,1,0,3,1,10,2,1,1,3,3,5,16,3.8,32448,12835,224,26
TR1_1690740715,16.04,Xirtheasy,Platinum,Sion,TOP,1,25.883333333333333,1,1,0,1,4,0,5,0,4,0,3,5,2,4,4.5,14340,9977,176,13
TR1_1690733528,16.04,Xirtheasy,Platinum,Gragas,TOP,1,32.05,1,0,1,0,0,1,7,1,-3,1,3,5,7,17,3.142857142857143,25017,11529,153,17
TR1_1690716431,16.04,Xirtheasy,Platinum,Nautilus,UTILITY,1,31.616666666666667,1,1,1,0,4,1,9,1,4,1,6,3,4,30,8.25,20172,10676,22,107
TR1_1690491066,16.04,Xirtheasy,Platinum,Kalista,BOTTOM,1,39.5,1,1,1,1,5,1,12,3,4,0,8,17,15,14,2.066666666666667,38502,18938,161,19
TR1_1690475162,16.04,Xirtheasy,Platinum,Braum,UTILITY,0,28.033333333333335,0,0,0,0,0,0,3,0,-4,-1,-6,2,12,9,0.9166666666666666,8081,7919,24,91
TR1_1690461169,16.04,Xirtheasy,Platinum,Ornn,TOP,1,23.0,0,0,0,0,1,0,7,0,-1,0,6,0,4,8,2.0,14750,8322,172,12
TR1_1690340230,16.04,Xirtheasy,Platinum,Smolder,BOTTOM,1,40.71666666666667,0,0,1,0,3,2,11,2,0,2,9,23,8,20,5.375,78842,22938,237,19
TR1_1690331363,16.04,Xirtheasy,Platinum,Corki,BOTTOM,1,13.0,1,1,0,0,2,0,1,0,2,0,1,5,1,6,11.0,4540,5586,79,1
TR1_1690320830,16.04,Xirtheasy,Platinum,Xayah,BOTTOM,0,35.7,0,0,0,0,1,0,4,0,-3,-1,-6,8,8,4,1.5,34862,17005,252,31
TR1_1690312603,16.04,Xirtheasy,Platinum,Caitlyn,BOTTOM,1,27.316666666666666,1,0,1,0,2,1,11,3,1,1,9,3,5,7,2.0,16610,11317,164,2
TR1_1690240206,16.04,Xirtheasy,Platinum,Azir,MIDDLE,0,34.11666666666667,1,1,0,1,3,0,6,0,1,-1,-3,8,4,14,5.5,39996,14255,258,22
TR1_1690224677,16.04,Xirtheasy,Platinum,Xayah,BOTTOM,0,31.25,0,1,1,1,3,1,3,0,2,1,-6,17,8,12,3.625,50719,18602,197,20
TR1_1690092163,16.04,Xirtheasy,Platinum,KSante,TOP,0,28.783333333333335,0,1,1,0,3,1,4,0,2,1,-3,6,6,2,1.3333333333333333,22228,10026,164,12
TR1_1690085192,16.04,Xirtheasy,Platinum,Corki,BOTTOM,1,35.93333333333333,1,1,0,0,2,0,11,3,1,0,8,17,8,14,3.875,53033,20923,236,21
TR1_1690053085,16.04,Xirtheasy,Platinum,Varus,BOTTOM,1,33.86666666666667,1,1,1,0,3,1,8,1,1,1,5,11,6,10,3.5,36818,16420,184,22
TR1_1690039784,16.04,Xirtheasy,Platinum,Caitlyn,BOTTOM,1,37.516666666666666,0,0,1,0,3,2,13,4,2,2,10,16,9,8,2.6666666666666665,36041,19135,195,20
TR1_1690039488,16.04,Xirtheasy,Platinum,Ambessa,TOP,1,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,586,3,0
TR1_1690032636,16.04,Xirtheasy,Platinum,Mordekaiser,TOP,0,30.366666666666667,0,0,0,0,1,0,3,0,-2,0,-5,12,9,7,2.111111111111111,41068,13578,143,13
TR1_1690032212,16.04,Xirtheasy,Platinum,Gragas,TOP,1,1.5333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79,596,2,0
TR1_1690029653,16.04,Xirtheasy,Platinum,Rumble,TOP,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,118,547,1,0
TR1_1689822747,16.03,Xirtheasy,Platinum,Aatrox,TOP,1,26.666666666666668,1,1,0,1,4,0,10,2,4,0,10,2,4,7,2.25,19357,10019,192,17
TR1_1689813111,16.03,Xirtheasy,Platinum,Rumble,TOP,1,33.9,1,1,1,0,4,1,9,1,3,1,5,4,6,13,2.8333333333333335,34382,10880,162,30
TR1_1689803134,16.03,Xirtheasy,Platinum,Rumble,TOP,0,27.133333333333333,0,0,0,0,0,0,2,0,-4,-1,-8,7,4,5,3.0,32832,11074,182,15
TR1_1689793550,16.03,Xirtheasy,Platinum,Corki,BOTTOM,1,29.916666666666668,1,0,0,0,3,0,10,2,2,0,8,10,5,14,4.8,38598,17052,202,15
TR1_1689670703,16.03,Xirtheasy,Platinum,Rumble,TOP,0,34.81666666666667,0,1,1,1,3,1,6,0,2,0,-3,11,8,9,2.5,37660,15316,189,18
TR1_1689651116,16.03,Xirtheasy,Platinum,Rumble,TOP,0,39.61666666666667,0,0,0,0,2,0,5,0,-1,-1,-4,6,8,12,2.25,42009,13357,206,23
TR1_1689530860,16.03,Xirtheasy,Platinum,Rumble,TOP,0,42.11666666666667,1,0,1,0,2,2,6,0,-2,2,-4,4,7,12,2.2857142857142856,35171,13474,193,32
TR1_1689519311,16.03,Xirtheasy,Platinum,Alistar,UTILITY,1,29.966666666666665,1,1,1,1,4,1,11,3,4,1,11,3,6,23,4.333333333333333,12754,11217,24,69
TR1_1689504905,16.03,Xirtheasy,Platinum,Jhin,BOTTOM,0,37.81666666666667,1,1,0,0,3,0,4,0,1,-3,-7,17,4,12,7.25,61976,21710,235,27
TR1_1689499273,16.03,Xirtheasy,Platinum,Caitlyn,BOTTOM,1,26.8,1,1,1,1,3,1,10,2,2,1,9,7,4,7,3.5,18778,13727,195,16
TR1_1689486287,16.03,Xirtheasy,Platinum,Caitlyn,BOTTOM,1,31.3,0,1,1,1,3,1,7,0,1,1,3,11,1,5,16.0,28542,15390,224,21
TR1_1689284855,16.03,Xirtheasy,Platinum,Ziggs,BOTTOM,0,15.683333333333334,1,0,0,0,0,0,1,0,-2,0,0,3,2,3,3.0,12385,6243,89,6
TR1_1689065495,16.03,Xirtheasy,Platinum,Jhin,BOTTOM,0,31.883333333333333,0,0,0,0,1,0,2,0,-3,-2,-10,11,12,10,1.75,25483,15131,156,15
TR1_1689022318,16.03,Xirtheasy,Platinum,Viego,JUNGLE,0,48.38333333333333,1,1,0,0,3,1,8,1,-1,0,-2,23,14,7,2.142857142857143,56162,21470,231,35
TR1_1688991586,16.03,Xirtheasy,Platinum,Caitlyn,BOTTOM,0,25.933333333333334,0,1,0,0,3,0,3,0,3,0,-2,8,6,8,2.6666666666666665,22434,11425,162,16
TR1_1688977917,16.03,Xirtheasy,Platinum,Ashe,BOTTOM,0,39.03333333333333,0,1,0,1,2,0,4,0,-1,-1,-5,11,14,16,1.9285714285714286,40684,18876,223,25
TR1_1688965558,16.03,Xirtheasy,Platinum,Ambessa,JUNGLE,0,34.766666666666666,0,0,1,0,1,1,4,0,-2,1,-5,11,8,15,3.25,40702,16355,205,23
TR1_1688948982,16.03,Xirtheasy,Platinum,Jayce,JUNGLE,1,39.93333333333333,1,0,1,1,4,1,8,2,2,1,2,12,11,25,3.3636363636363638,48357,21163,214,34
TR1_1687867063,16.03,Xirtheasy,Platinum,Yunara,BOTTOM,0,34.266666666666666,1,0,0,0,2,0,4,0,-1,-2,-9,12,7,6,2.5714285714285716,52615,19971,318,15
TR1_1687855383,16.03,Xirtheasy,Platinum,Nilah,BOTTOM,0,23.25,0,1,0,0,1,0,0,0,0,0,-11,4,9,1,0.5555555555555556,10459,8822,148,10
TR1_1687593200,16.03,Xirtheasy,Platinum,Yunara,BOTTOM,0,28.516666666666666,0,1,0,0,1,0,1,0,-1,-1,-10,6,5,5,2.2,16030,13138,204,11
TR1_1687581357,16.03,Xirtheasy,Platinum,Caitlyn,BOTTOM,0,29.366666666666667,0,1,1,1,1,1,5,0,-2,1,-4,3,6,11,2.3333333333333335,17427,11249,170,17
TR1_1687543341,16.03,Xirtheasy,Platinum,Milio,UTILITY,0,23.05,0,0,0,0,0,0,1,0,-3,0,-10,3,5,13,3.2,5925,7410,20,42
TR1_1687435348,16.03,Xirtheasy,Platinum,Thresh,UTILITY,0,30.516666666666666,1,1,0,1,2,0,4,0,0,-1,-5,1,3,15,5.333333333333333,13592,8101,24,77
TR1_1687302287,16.03,Xirtheasy,Platinum,XinZhao,JUNGLE,0,49.233333333333334,0,1,0,1,2,1,5,0,-3,0,-6,8,11,23,2.8181818181818183,38634,20540,321,33
TR1_1687251828,16.03,Xirtheasy,Platinum,Ambessa,JUNGLE,0,31.866666666666667,1,0,1,1,1,1,3,0,-1,1,-5,10,9,3,1.4444444444444444,23849,17024,232,26
TR1_1687237259,16.03,Xirtheasy,Platinum,Bard,UTILITY,1,27.5,1,1,0,1,4,0,8,1,4,0,5,4,3,17,7.0,16259,10153,25,83
TR1_1687154794,16.03,Xirtheasy,Platinum,Jayce,JUNGLE,0,31.466666666666665,1,0,0,0,0,0,4,0,-3,0,-6,10,9,13,2.5555555555555554,34721,17351,174,22
TR1_1687150197,16.03,Xirtheasy,Platinum,Azir,MIDDLE,1,18.466666666666665,1,1,0,0,2,0,4,0,1,0,2,1,3,2,1.0,11171,6350,147,11
TR1_1687143011,16.03,Xirtheasy,Platinum,Viktor,MIDDLE,0,23.016666666666666,0,0,0,0,0,0,0,0,-3,0,-11,5,5,7,2.4,16977,10091,180,11
TR1_1687110520,16.03,Xirtheasy,Platinum,Sylas,JUNGLE,0,39.63333333333333,1,0,1,0,3,1,9,2,1,0,0,11,9,18,3.2222222222222223,48176,18220,247,25
TR1_1687105174,16.03,Xirtheasy,Platinum,Diana,JUNGLE,0,23.166666666666668,0,0,0,0,0,0,1,0,-3,-1,-9,2,6,7,1.5,17528,8416,149,27
TR1_1687102825,16.03,Xirtheasy,Platinum,Diana,JUNGLE,1,1.4333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,634,4,0
TR1_1687099559,16.03,Xirtheasy,Platinum,Jayce,JUNGLE,1,19.683333333333334,1,0,0,1,1,0,4,0,0,0,3,6,3,6,4.0,11727,9835,141,12
TR1_1687093145,16.03,Xirtheasy,Platinum,Diana,JUNGLE,1,27.233333333333334,1,1,1,0,4,1,8,1,4,1,5,7,3,12,6.333333333333333,25317,12387,192,19
TR1_1687091801,16.03,Xirtheasy,Platinum,Jayce,JUNGLE,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,205,544,0,0
TR1_1687085120,16.03,Xirtheasy,Platinum,Aurora,TOP,0,33.0,0,1,0,0,2,0,4,0,-1,-1,-5,5,9,8,1.4444444444444444,24845,10933,200,34
TR1_1686979522,16.03,Xirtheasy,Platinum,Aphelios,BOTTOM,0,28.716666666666665,0,0,0,1,1,0,3,0,-3,-1,-8,6,7,3,1.2857142857142858,21241,12458,182,11
TR1_1686953921,16.03,Xirtheasy,Platinum,Aurora,TOP,1,25.35,1,1,1,1,4,1,10,2,4,1,9,6,2,5,5.5,27308,11046,194,10
TR1_1686922848,16.03,Xirtheasy,Platinum,Zaahen,TOP,0,40.78333333333333,0,1,1,1,4,1,13,3,2,0,6,4,8,10,1.75,27459,15918,232,17
TR1_1686902931,16.03,Xirtheasy,Platinum,Sylas,TOP,0,34.55,0,1,0,1,2,0,5,0,0,-2,-5,10,9,6,1.7777777777777777,27361,13519,198,24
TR1_1686654466,16.03,Xirtheasy,Platinum,Zaahen,TOP,1,20.466666666666665,1,0,0,1,1,0,4,0,0,0,3,4,6,4,1.3333333333333333,15352,7013,92,6
TR1_1686645608,16.03,Xirtheasy,Platinum,Yasuo,TOP,0,15.383333333333333,0,0,0,0,0,0,0,0,-2,0,-3,1,4,0,0.25,10045,4473,102,6
TR1_1686281688,16.03,Xirtheasy,Platinum,Ornn,TOP,1,32.416666666666664,0,1,1,1,2,1,11,2,0,1,8,7,4,11,4.5,41143,13237,216,20
TR1_1686258120,16.03,Xirtheasy,Platinum,Kaisa,BOTTOM,0,31.433333333333334,1,1,0,0,3,0,1,0,2,-1,-10,5,8,2,0.875,11540,12482,197,20
TR1_1686235470,16.03,Xirtheasy,Platinum,Jax,TOP,1,34.6,0,0,0,0,3,1,10,2,2,0,5,11,9,8,2.111111111111111,35391,15104,165,20
TR1_1686194179,16.03,Xirtheasy,Platinum,Jayce,TOP,0,27.4,0,1,1,0,1,1,4,0,-2,1,-5,1,5,4,1.0,18151,8677,154,16
TR1_1686167944,16.03,Xirtheasy,Platinum,Gnar,TOP,1,38.166666666666664,0,0,0,1,5,1,11,4,4,0,8,5,6,7,2.0,27522,14809,281,31
TR1_1685999228,16.03,Xirtheasy,Platinum,Twitch,BOTTOM,0,17.366666666666667,0,0,0,0,0,0,1,0,-1,0,-2,3,7,2,0.7142857142857143,6264,6241,91,5
TR1_1685989749,16.03,Xirtheasy,Platinum,Ashe,BOTTOM,1,31.783333333333335,1,1,0,1,2,0,10,2,0,0,7,6,11,13,1.7272727272727273,22049,14726,194,24
TR1_1685983684,16.03,Xirtheasy,Platinum,Nilah,BOTTOM,0,26.233333333333334,0,0,0,0,0,0,2,0,-3,-1,-7,3,10,5,0.8,13361,10738,161,14
TR1_1685826364,16.03,Xirtheasy,Platinum,Ziggs,BOTTOM,0,36.45,0,1,0,0,2,1,7,1,1,0,-4,11,12,10,1.75,50207,15917,177,15
TR1_1685813245,16.03,Xirtheasy,Platinum,Ziggs,BOTTOM,1,40.266666666666666,0,0,1,0,4,1,9,2,2,0,3,13,11,13,2.3636363636363638,53640,20382,217,18
TR1_1685808984,16.03,Xirtheasy,Platinum,Nilah,BOTTOM,1,1.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,252,734,8,0
TR1_1685805493,16.03,Xirtheasy,Platinum,Ashe,BOTTOM,0,16.816666666666666,0,1,0,0,1,0,0,0,1,0,-3,2,3,3,1.6666666666666667,8214,7224,135,10
TR1_1685792356,16.03,Xirtheasy,Platinum,Malzahar,MIDDLE,0,18.066666666666666,1,1,0,0,2,0,1,0,1,0,-2,1,2,0,0.5,10806,6420,143,7
TR1_1685784188,16.03,Xirtheasy,Platinum,KSante,TOP,0,26.283333333333335,0,0,0,0,0,0,2,0,-3,-1,-7,1,6,2,0.5,16493,7993,160,14
TR1_1685773836,16.03,Xirtheasy,Platinum,Milio,UTILITY,1,28.466666666666665,1,0,1,1,2,1,9,2,1,1,6,2,4,23,6.25,8986,10050,33,61
TR1_1685660167,16.03,Xirtheasy,Platinum,KSante,TOP,1,50.96666666666667,0,0,1,0,2,3,13,4,-2,3,6,14,6,17,5.166666666666667,45621,20717,245,52
TR1_1685636546,16.03,Xirtheasy,Platinum,Jayce,TOP,0,31.716666666666665,0,0,0,0,1,0,2,0,-2,-1,-6,6,6,6,2.0,21955,10965,198,24
TR1_1685598906,16.03,Xirtheasy,Platinum,Ryze,MIDDLE,0,30.8,0,0,0,0,0,0,2,0,-5,-1,-7,3,3,4,2.3333333333333335,23648,11800,260,17
TR1_1685536084,16.03,Xirtheasy,Platinum,Aurora,MIDDLE,1,32.61666666666667,1,1,1,1,5,1,12,3,5,1,9,8,4,10,4.5,30043,13691,212,33
TR1_1685241516,16.02,Xirtheasy,Platinum,Aurora,MIDDLE,1,34.483333333333334,0,1,1,1,3,2,11,4,1,2,7,8,2,11,9.5,38069,14295,208,32
TR1_1685215455,16.02,Xirtheasy,Platinum,Zoe,MIDDLE,1,36.71666666666667,0,1,1,1,4,1,12,2,3,0,6,4,4,16,5.0,26648,13152,216,24
TR1_1684981049,16.02,Xirtheasy,Platinum,Akali,MIDDLE,0,27.316666666666666,0,1,0,1,2,0,3,0,0,-1,-7,8,8,4,1.5,18111,13676,165,9
TR1_1684922829,16.02,Xirtheasy,Platinum,Ashe,BOTTOM,1,32.93333333333333,1,0,1,0,4,2,9,2,3,2,7,13,8,9,2.75,36749,17669,194,37
TR1_1684891354,16.02,Xirtheasy,Platinum,Ezreal,BOTTOM,0,37.35,1,0,0,1,0,0,6,0,-4,-2,-4,8,5,5,2.6,28107,18080,293,29
TR1_1684885369,16.02,Xirtheasy,Platinum,Anivia,MIDDLE,0,15.666666666666666,0,0,0,0,0,0,0,0,-2,0,-3,0,2,0,0.0,5876,4552,110,11
TR1_1684791965,16.02,Xirtheasy,Platinum,Renekton,TOP,0,36.6,0,0,0,0,1,0,2,0,-3,-1,-10,5,5,12,3.4,18199,13429,226,18
TR1_1684776328,16.02,Xirtheasy,Platinum,Ashe,BOTTOM,1,25.583333333333332,1,1,1,1,4,1,11,3,4,1,11,11,3,8,6.333333333333333,21753,14182,180,8
TR1_1684765327,16.02,Xirtheasy,Platinum,Jhin,BOTTOM,1,29.483333333333334,1,1,1,1,3,1,11,3,2,1,8,6,5,13,3.8,29913,12523,167,18
TR1_1684391227,16.02,Xirtheasy,Platinum,Taliyah,MIDDLE,1,40.46666666666667,1,1,1,1,4,1,12,2,3,0,8,7,13,16,1.7692307692307692,41601,15189,218,35
TR1_1684041530,16.02,Xirtheasy,Platinum,Taliyah,MIDDLE,1,27.816666666666666,1,0,0,1,2,0,9,2,1,-1,8,1,1,17,18.0,22307,9977,193,26
TR1_1683688507,16.02,Xirtheasy,Platinum,Taliyah,MIDDLE,1,38.5,0,0,0,1,2,1,10,2,-1,0,5,3,2,18,10.5,39320,14984,269,39
TR1_1683560391,16.02,Xirtheasy,Platinum,Smolder,BOTTOM,1,15.266666666666667,1,1,0,0,2,0,2,0,2,0,2,2,1,7,9.0,7970,6071,101,11
TR1_1703909449,16.07,Ekremcantunca,Emerald,Soraka,UTILITY,1,26.016666666666666,1,1,1,1,4,1,10,1,4,1,6,1,3,14,5.0,6426,8179,23,74
TR1_1703898207,16.07,Ekremcantunca,Emerald,Soraka,UTILITY,1,31.183333333333334,1,1,1,0,4,1,10,2,4,1,7,1,7,22,3.2857142857142856,4993,10360,40,71
TR1_1703887111,16.07,Ekremcantunca,Emerald,Bard,UTILITY,0,28.583333333333332,0,0,0,1,1,0,4,0,-1,-1,-2,4,9,8,1.3333333333333333,8695,9895,49,81
TR1_1703812220,16.07,Ekremcantunca,Emerald,Pyke,UTILITY,0,23.95,0,1,0,1,1,0,1,0,-1,-1,-10,4,5,2,1.2,5429,8211,61,55
TR1_1703805333,16.07,Ekremcantunca,Emerald,Taric,UTILITY,0,27.466666666666665,0,1,0,0,1,0,2,0,-1,-1,-7,0,8,4,0.5,5531,7213,69,67
TR1_1703736242,16.07,Ekremcantunca,Emerald,Ahri,MIDDLE,1,36.25,1,0,0,1,2,1,10,3,-1,0,7,9,6,18,4.5,44644,15829,227,41
TR1_1703732647,16.07,Ekremcantunca,Emerald,Chogath,TOP,0,24.083333333333332,0,0,0,0,0,0,1,0,-3,-1,-8,6,4,3,2.25,23621,9417,172,21
TR1_1703727994,16.07,Ekremcantunca,Emerald,Lulu,UTILITY,1,27.766666666666666,1,0,1,0,1,1,9,1,-1,1,7,4,4,15,4.75,12682,9780,31,75
TR1_1703645321,16.07,Ekremcantunca,Emerald,Bard,UTILITY,1,35.38333333333333,1,0,0,0,3,1,9,2,0,0,3,8,5,21,5.8,27417,13513,51,132
TR1_1703632428,16.07,Ekremcantunca,Emerald,Corki,BOTTOM,1,31.133333333333333,1,1,1,1,3,1,9,1,2,1,5,12,7,6,2.5714285714285716,34320,17383,226,33
TR1_1703532297,16.07,Ekremcantunca,Emerald,Corki,BOTTOM,0,41.266666666666666,1,1,1,1,4,1,11,5,2,0,4,7,13,17,1.8461538461538463,31576,19035,216,57
TR1_1703527680,16.07,Ekremcantunca,Emerald,Morgana,UTILITY,1,29.866666666666667,1,1,1,1,3,2,10,2,2,2,7,5,6,22,4.5,20824,12263,57,85
TR1_1703523750,16.07,Ekremcantunca,Emerald,Karma,UTILITY,1,29.816666666666666,0,0,1,0,0,1,10,2,-4,1,6,3,6,16,3.1666666666666665,19051,9492,46,83
TR1_1703521702,16.07,Ekremcantunca,Emerald,Ezreal,BOTTOM,1,19.7,1,1,0,1,2,0,11,3,2,0,11,5,3,9,4.666666666666667,18790,9777,163,12
TR1_1703516548,16.07,Ekremcantunca,Emerald,Bard,UTILITY,0,26.75,1,0,0,0,0,0,5,0,-4,-1,-3,2,6,13,2.5,10988,8913,30,79
TR1_1703509671,16.07,Ekremcantunca,Emerald,Azir,MIDDLE,1,28.566666666666666,1,1,1,1,4,1,10,3,4,1,9,3,7,5,1.1428571428571428,19027,10872,185,18
TR1_1703503495,16.07,Ekremcantunca,Emerald,Bard,UTILITY,1,16.4,1,1,0,0,2,0,1,0,2,0,1,2,0,8,10.0,6596,5396,20,42
TR1_1703351818,16.07,Ekremcantunca,Emerald,Nilah,BOTTOM,0,34.45,0,1,1,1,2,1,6,0,0,0,-3,16,10,9,2.5,47645,19081,214,51
TR1_1703347581,16.07,Ekremcantunca,Emerald,Bard,UTILITY,1,33.45,1,1,1,0,5,2,9,1,5,2,6,3,3,20,7.666666666666667,19444,11115,38,81
TR1_1703311277,16.07,Ekremcantunca,Emerald,Nilah,BOTTOM,1,26.566666666666666,1,1,1,1,3,1,9,2,2,1,6,12,6,13,4.166666666666667,31878,16699,172,17
TR1_1703307033,16.07,Ekremcantunca,Emerald,Fiora,TOP,1,33.6,1,0,0,0,1,0,7,1,-2,-1,-2,8,7,13,3.0,29156,14831,249,20
TR1_1703300149,16.07,Ekremcantunca,Emerald,Nasus,TOP,1,37.28333333333333,0,1,1,1,4,1,11,3,4,1,8,13,8,8,2.625,42522,18797,256,28
TR1_1703292316,16.07,Ekremcantunca,Emerald,Bard,UTILITY,1,27.633333333333333,1,0,1,0,3,1,9,1,2,1,6,9,4,27,9.0,19207,12188,26,78
TR1_1703130809,16.07,Ekremcantunca,Emerald,Blitzcrank,UTILITY,1,25.366666666666667,1,0,1,1,2,1,10,2,1,1,7,5,4,18,5.75,9501,9161,34,58
TR1_1702354827,16.07,Ekremcantunca,Emerald,Bard,UTILITY,0,30.416666666666668,1,0,0,0,0,0,6,0,-4,-1,-4,8,10,13,2.1,19930,11266,33,86
TR1_1701992351,16.07,Ekremcantunca,Emerald,Senna,UTILITY,1,30.3,0,1,1,0,4,1,10,3,3,1,6,2,8,12,1.75,14493,12437,102,66
TR1_1700914147,16.06,Ekremcantunca,Emerald,Malzahar,MIDDLE,0,28.0,0,0,0,0,0,0,3,0,-4,-1,-8,3,11,6,0.8181818181818182,21122,10984,210,26
TR1_1700901149,16.06,Ekremcantunca,Emerald,Lissandra,MIDDLE,1,36.85,0,1,1,1,3,1,13,3,1,1,9,10,8,17,3.375,37630,17936,251,29
TR1_1700891221,16.06,Ekremcantunca,Emerald,Janna,UTILITY,0,32.916666666666664,0,0,0,1,2,0,3,0,-1,-1,-5,4,12,22,2.1666666666666665,17143,10803,52,110
TR1_1700553097,16.06,Ekremcantunca,Emerald,Alistar,UTILITY,0,33.03333333333333,1,1,1,1,1,1,7,1,-3,1,0,2,6,8,1.6666666666666667,12220,8919,33,100
